particle_size,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,30_600_2_00,30_600_2_01,30_600_2_02,30_600_1_00,30_600_1_01,30_600_1_02,12_500_12_00,12_500_12_01,12_500_12_02,3_250_2_00,3_250_2_01,3_250_2_02,3_250_1_00,3_250_1_01,3_250_1_02,14_500_2_00,14_500_2_01,14_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,23_800_2_00,23_800_2_01,23_800_2_02,23_800_1_00,23_800_1_01,23_800_1_02,32_500_2_00,32_500_2_01,32_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,29_500_1_00,29_500_1_01,29_500_1_02,29_500_2_00,29_500_2_01,29_500_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,28_500_2_00,28_500_2_01,28_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02
732.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5002,0,55778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,8684,0,0,0,0,1023,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,52
733.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5181,0,55509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,8566,0,0,0,0,900,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,44
734.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5354,0,55063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,8439,0,0,0,0,789,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,37
735.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,0,54444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,8304,0,0,0,0,688,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,31
736.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,0,53659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,8159,0,0,0,0,598,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,26
737.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5826,0,52713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,8008,0,0,0,0,518,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,22
738.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5964,0,51617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,7849,0,0,0,0,447,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,19
739.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6091,0,50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,7683,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,15
740.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6206,0,49012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,7511,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,13
741.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6308,0,47527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,7334,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,11
742.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6396,0,45937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,7151,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,9
743.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6470,0,44256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6965,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,7
744.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529,0,42498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6775,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,6
745.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6573,0,40677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6581,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,5
746.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6602,0,38807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,6386,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,4
747.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6614,0,36902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6188,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,3
748.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6611,0,34977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5989,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,3
749.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6592,0,33043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5789,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,2
750.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6558,0,31115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5589,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,0,2
751.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6507,0,29203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5389,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,0,1
752.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6442,0,27320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5190,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167,0,1
753.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6362,0,25474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4992,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,0,0
754.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6268,0,23675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4796,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3239,0,0
755.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6161,0,21931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4602,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908,0,0
756.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6040,0,20249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4410,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4675,0,0
757.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908,0,18635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4221,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5542,0,0
758.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5765,0,17094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4035,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514,0,0
759.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5612,0,15628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3853,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7590,0,0
760.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,0,14241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3675,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8768,0,0
761.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,0,12935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3500,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10040,0,0
762.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103,0,11710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3330,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11399,0,0
763.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4921,0,10566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3165,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12831,0,0
764.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4733,0,9503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3004,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14319,0,0
765.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4542,0,8519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2847,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15843,0,0
766.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348,0,7611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2696,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17381,0,0
767.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152,0,6778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18906,0,0
768.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956,0,6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20391,0,0
769.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760,0,5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21808,0,0
770.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566,0,4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23126,0,0
771.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,0,4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24318,0,0
772.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183,0,3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25358,0,0
773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2997,0,3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26222,0,0
774.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26889,0,0
775.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639,0,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27344,0,0
776.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27576,0,0
777.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,0,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27581,0,0
778.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141,0,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27358,0,0
779.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26915,0,0
780.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26261,0,0
781.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25414,0,0
782.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24394,0,0
783.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23224,0,0
784.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21932,0,0
785.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20543,0,0
786.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19088,0,0
787.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17592,0,0
788.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16084,0,0
789.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14588,0,0
790.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13125,0,0
791.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11715,0,0
