particle_size,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,30_600_2_00,30_600_2_01,30_600_2_02,30_600_1_00,30_600_1_01,30_600_1_02,12_500_12_00,12_500_12_01,12_500_12_02,3_250_2_00,3_250_2_01,3_250_2_02,3_250_1_00,3_250_1_01,3_250_1_02,14_500_2_00,14_500_2_01,14_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,23_800_2_00,23_800_2_01,23_800_2_02,23_800_1_00,23_800_1_01,23_800_1_02,32_500_2_00,32_500_2_01,32_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02
211.5,636406,69846,4421,3,290986,5825,968043,470293,150298,889198,86794,150,137394,198485,98411,1238780,771874,366559,904481,149627,441760,721171,853411,123593,765296,386718,1238067,468794,402698,883353,112841,84679,33221,883134,194385,494267,938791,310310,367103
212.5,651396,60481,5317,3,255724,5806,871423,496630,133844,853540,128500,196,114179,160630,89724,1250063,817886,396311,935317,134022,404738,793309,864471,114071,762485,364940,1150380,417004,411914,900499,119925,106609,28285,856504,186769,471070,891535,290270,346350
213.5,664426,51952,6449,3,223677,5891,776315,524977,119712,820832,185679,264,94818,128316,81680,1255411,860834,428852,966268,120641,371078,876935,873909,106400,760160,345492,1068396,368262,422228,909047,127914,134442,24165,828961,179899,447077,841402,271769,327031
214.5,675130,44280,7876,3,194854,6084,684347,555135,107601,790892,261170,363,78771,101293,74279,1254038,899653,464245,996319,109217,340632,972781,881483,100360,758202,328221,991996,322902,433548,908280,136832,169438,20734,800689,173745,422505,789212,254642,309103
215.5,683162,37460,9672,4,169179,6394,596947,586827,97243,763537,356758,509,65540,79114,67510,1245286,933373,502510,1024346,99509,313213,1081309,886979,95774,756491,312992,921000,281164,445767,897840,146693,212942,17882,771852,168274,397579,735779,238741,292518
216.5,688212,31469,11927,5,146511,6836,515285,619688,88402,738590,472326,728,54676,61220,61355,1228670,961163,543618,1049147,91309,288609,1202545,890217,92507,754908,299680,855185,243181,458758,877762,157504,266290,15517,742595,163454,372526,681897,223935,277218
217.5,690019,26263,14747,6,126660,7430,440232,653259,80877,715878,605062,1055,45785,47002,55787,1203911,982384,587473,1069489,84435,266594,1335891,891054,90463,753334,288173,794297,208992,472380,848485,169256,330668,13559,713050,159255,347568,628307,210107,263144
218.5,688383,21787,18258,8,109403,8205,372345,686984,74491,695232,748962,1546,38529,35856,50778,1170973,996616,633906,1084164,78730,246943,1479912,889389,89580,751653,278374,738062,178540,486466,810831,181928,406935,11940,683334,155645,322917,575685,197156,250230
219.5,683175,17976,22608,10,94497,9200,311879,720214,69094,676490,894908,2288,32619,27221,46294,1130077,1003678,682663,1092060,74064,229431,1632129,885165,89833,749748,270202,686196,151693,500832,765955,195476,495399,10606,653557,152595,298770,524622,184993,238413
220.5,674345,14762,27961,14,81697,10465,258814,752214,64560,659496,1031466,3403,27811,20600,42297,1081710,1003629,733395,1092228,70328,213845,1788841,878374,91225,747505,263587,638414,128253,515272,715268,209837,595584,9510,623821,150076,275306,475620,173541,227627
221.5,661927,12075,34504,20,70758,12064,212896,782185,60780,644096,1146379,5079,23905,15564,38752,1026611,996753,785654,1083956,67435,199985,1945017,869051,93794,744812,258475,594432,107977,529561,660344,224925,706015,8613,594224,148059,252682,429081,162736,217808
222.5,646040,9846,42435,30,61449,14082,173693,809281,57665,630145,1228504,7583,20735,11760,35620,965749,983532,838884,1066830,65318,187663,2094308,857278,97611,741564,254828,553974,90588,543455,602818,240624,824061,7885,564858,146516,231029,385308,152522,208892
223.5,626883,8010,51962,44,53556,16625,140644,832645,55141,617499,1269734,11298,18166,8901,32867,900278,964607,892423,1040775,63925,176708,2229231,843177,102781,737660,252623,516776,75794,556699,544291,256793,945893,7301,535816,145419,210454,344512,142853,200821
224.5,604733,6507,63293,67,46884,19829,113109,851448,53145,606019,1266429,16755,16089,6759,30458,831490,940736,945511,1006078,63224,166964,2341551,826909,109446,733007,251850,482585,63300,569030,486244,273264,1066592,6841,507189,144740,191037,306814,133691,193536
225.5,579931,5284,76625,104,41257,23863,90420,864924,51629,595570,1219980,24679,14416,5158,28359,760746,912748,997291,963383,63198,158291,2422876,808665,117784,727524,252518,451166,52817,580179,429968,289837,1180422,6488,479066,144452,172835,272256,125005,186983
226.5,552873,4293,92132,163,36524,28943,71910,872419,50553,586018,1136373,36028,13078,3962,26543,689420,881499,1046831,913658,63846,150562,2465449,788662,128017,721137,254650,422295,44073,589884,376521,306289,1281278,6232,451535,144524,155879,240811,116770,181110
227.5,523991,3493,109948,258,32550,35332,56948,873428,49885,577231,1024935,52027,12018,3068,24981,618830,847834,1093142,858136,65183,143666,2463045,767138,140408,713787,258288,395767,36816,597893,326703,322370,1363246,6062,424681,144927,140178,212396,108964,175868
228.5,493743,2850,130152,411,29222,43356,44952,867630,49604,569078,896601,74184,11194,2398,23649,550184,812552,1135206,798241,67240,137500,2411876,744342,155261,705429,263489,371390,30821,603974,281060,337808,1421222,5974,398588,145628,125722,186883,101573,171213
229.5,462590,2334,152751,655,26442,53408,35402,854914,49694,561430,762173,104274,10573,1895,22526,484536,776384,1172004,735495,70062,131978,2311327,720530,172926,696033,270329,348988,25885,607919,239895,352316,1451472,5964,373332,146593,112486,164111,94582,167102
230.5,430987,1921,177670,1046,24127,65958,27847,835396,50145,554157,630928,144273,10129,1515,21593,422746,739976,1202556,671432,73712,127020,2164389,695956,193786,685586,278902,328399,21834,609559,203298,365592,1452070,6031,348987,147784,100428,143894,87980,163495
231.5,399367,1590,204734,1665,22209,81554,21901,809415,50952,547133,509785,196235,9845,1228,20832,365468,703876,1225954,607509,78271,122559,1977650,670870,218257,674091,289320,309476,18518,608761,171188,377333,1423108,6176,325616,149163,89496,126034,81759,160355
232.5,368128,1325,233670,2636,20631,100825,17241,777522,52116,540228,403056,262091,9709,1009,20231,313142,668538,1241405,545037,83835,118534,1760790,645509,246766,661568,301715,292082,15808,605443,143351,387237,1366667,6406,303277,150687,79629,110324,75909,157649
233.5,337623,1113,264103,4142,19346,124469,13600,740453,53641,533318,312661,343387,9716,843,19778,266001,634317,1248268,485127,90519,114893,1525623,620098,279734,648055,316235,276093,13597,599569,119477,395015,1286549,6724,282014,152307,70760,96561,70422,155343
234.5,308158,943,295563,6445,18315,153232,10762,699093,55536,526278,238636,440973,9866,715,19462,224094,601481,1246082,428661,98453,111592,1284819,594840,317544,633605,333047,261396,11797,591158,99200,400398,1187814,7143,261865,153975,62821,84546,65290,153407
235.5,279983,808,327501,9904,17506,187880,8553,654425,57811,518988,179732,554675,10162,617,19275,187310,570213,1234601,376275,107786,108592,1050516,569921,360500,618288,352333,247889,10335,580278,82126,403151,1076225,7674,242853,155638,55738,74088,60503,151813
236.5,253295,699,359307,15003,16895,229140,6834,607486,60481,511330,133984,683016,10616,542,19213,155409,540630,1213808,328374,118676,105862,833066,545502,408775,602186,374290,235478,9150,567051,67856,403081,957660,8333,224992,157238,49439,65010,56053,150533
237.5,228235,613,390337,22358,16462,277633,5496,559310,63560,503193,99166,823025,11242,484,19269,128055,512785,1183927,285146,131291,103374,640122,521723,462354,585393,399122,224078,8195,551642,56007,400047,837604,9141,208284,158718,43855,57147,51928,149540
238.5,204896,544,419941,32719,16192,333784,4454,510887,67062,494474,73100,970212,12064,441,19441,104852,486682,1145421,246598,145801,101108,476197,498700,520966,568013,427040,213609,7429,534258,46224,393971,720758,10122,192721,160017,38916,50349,48118,148810
239.5,183323,489,447491,46948,16073,397716,3641,463122,71002,485078,53837,1118735,13110,409,19727,85364,462285,1098981,212591,162369,99046,342710,476530,584016,550157,458249,204003,6824,515139,38182,384845,610806,11308,178286,161074,34560,44481,44610,148319
240.5,163524,446,472413,65954,16098,469135,3005,416801,75394,474921,39738,1261771,14418,387,20126,69149,439527,1045504,182876,181137,97175,238454,455287,650530,531942,492946,195193,6353,494553,31597,372740,510328,12735,164950,161828,30724,39423,41391,148041
241.5,145470,413,494208,90600,16263,547216,2506,372576,80245,463934,29488,1392068,16037,373,20637,55771,418315,986057,157131,202210,95487,160319,435025,719107,513485,531300,187122,5999,472780,26218,357803,420843,14445,152681,162221,27354,35068,38449,147954
242.5,129104,388,512474,121567,16565,630510,2115,330953,85560,452062,22064,1502609,18024,366,21262,44820,398542,921838,134989,225640,93975,104108,415783,787906,494906,573446,179736,5747,450114,21834,340264,342949,16492,141436,162198,24396,31320,35768,148034
243.5,114351,371,526922,159186,17004,716889,1806,292291,91336,439269,16696,1587293,20453,366,22003,35919,380088,854132,116068,251397,92637,65276,397581,854673,476320,619459,172984,5588,426845,18266,320430,276506,18934,131171,161707,21804,28098,33336,148258
244.5,101118,360,537380,203273,17583,803542,1564,256811,97559,425537,12811,1641547,23409,373,22861,28728,362825,784257,99988,279354,91474,39510,380429,916811,457839,669343,166823,5515,403254,15363,298676,220844,21842,121836,160707,19535,25330,31138,148602
245.5,89300,355,543794,252985,18306,887059,1373,224611,104208,410868,9995,1662763,26997,387,23838,22951,346624,713521,86386,309253,90488,23084,364323,971506,439567,723004,161212,5526,379609,13001,275434,174949,25296,113380,159161,17551,22955,29160,149042
246.5,78790,356,546221,306748,19179,963588,1223,195684,111243,395288,7947,1650505,31341,409,24939,18330,331354,643168,74923,340688,89684,13018,349248,1015913,421604,780227,156112,5619,356157,11079,251180,137636,29387,105751,157045,15816,20919,27388,149554
247.5,69475,363,544819,362279,20210,1029088,1106,169936,118613,378844,6455,1606468,36583,439,26166,14649,316888,574344,65295,373088,89069,7087,335184,1047364,404036,840655,151490,5799,333118,9514,226409,107667,34217,98896,154344,14302,19176,25810,150115
248.5,61247,376,539832,416725,21407,1079646,1016,147209,126247,361603,5365,1534205,42888,479,27523,11725,303104,508059,57231,405710,88653,3726,322102,1063612,386944,903766,147312,6072,310685,8239,201625,83848,39899,92763,151056,12980,17687,24414,150699
249.5,53997,396,531571,466924,22781,1111840,949,127298,134058,343658,4572,1438679,50439,532,29013,9408,289887,445163,50494,437645,88445,1892,309968,1063064,370395,968853,143551,6447,289020,7198,177307,65086,46554,87303,147190,11826,16420,23187,151282
250.5,47625,424,520396,509730,24343,1123102,902,109972,141937,325116,4000,1325712,59437,599,30638,7574,277129,386331,44878,467839,88460,928,298745,1044968,354448,1035012,140179,6938,268256,6350,153901,50415,54310,82468,142769,10821,15346,22120,151839
251.5,42034,460,506696,542382,26105,1112026,871,94982,149759,306105,3597,1201424,70096,685,32404,6125,264733,332056,40211,495137,88711,441,288393,1009543,339151,1101139,137172,7562,248493,5658,131792,39013,63297,78214,137828,9945,14441,21203,152345
252.5,37137,508,490875,562832,28078,1078579,855,82082,157380,286766,3328,1071717,82629,795,34311,4978,252615,282654,36344,518341,89215,202,278870,958008,324540,1165936,134505,8342,229806,5094,111294,30191,73647,74499,132414,9182,13687,20427,152777
253.5,32853,568,473334,569975,30277,1024167,855,71028,164643,267250,3168,941873,97242,933,36363,4071,240701,238272,33156,536285,89988,90,270133,892513,310644,1227930,132157,9307,212242,4637,92642,23389,85480,71286,126581,8520,13065,19786,153109
254.5,29107,644,454461,563754,32713,951551,869,61593,171377,247719,3106,816278,114109,1110,38562,3353,228933,198909,30545,547923,91052,39,262138,815972,297482,1285511,130109,10492,195824,4268,75983,18155,98901,68540,120396,7945,12564,19273,153319
255.5,25835,741,434618,545113,35400,864601,899,53564,177410,228331,3134,698289,133353,1334,40909,2784,217267,164433,28427,552419,92427,16,254841,731812,285065,1336983,128341,11939,180557,3974,61380,14133,113989,66230,113929,7447,12173,18884,153384
256.5,22976,861,414138,515831,38350,767926,945,46750,182566,209249,3253,590217,155018,1621,43407,2332,205672,134607,26734,549227,94138,7,248199,643681,273398,1380630,126836,13701,166426,3744,48818,11042,130785,64331,107255,7017,11882,18616,153283
257.5,20479,1013,393317,478251,41573,666439,1010,40980,186681,190625,3473,493405,179035,1987,46054,1971,194135,109116,25412,538155,96211,3,242170,555147,262477,1414798,125575,15837,153404,3568,38215,8665,149279,62817,100453,6649,11685,18466,152997
258.5,18296,1204,372413,434996,45081,564906,1098,36103,189603,172603,3807,408369,205194,2458,48852,1684,182656,87588,24416,519404,98674,1,236712,469422,252295,1437981,124544,18420,141450,3441,29435,6834,169400,61671,93599,6334,11577,18434,152506
259.5,16388,1444,351646,388674,48883,467543,1212,31988,191206,155313,4282,334971,233114,3062,51799,1455,171248,69622,23714,493568,101558,0,231783,389155,242840,1448915,123726,21535,130517,3358,22302,5419,190999,60874,86767,6068,11556,18522,151795
260.5,14718,1747,331199,341654,52986,377720,1358,28521,191394,138868,4932,272595,262221,3840,54895,1272,159938,54801,23281,461601,104897,0,227344,316305,234097,1446666,123107,25276,120551,3315,16619,4323,213841,60414,80030,5846,11619,18730,150852
261.5,13255,2127,311220,295904,57396,297794,1545,25605,190106,123362,5808,220309,291739,4843,58136,1125,148764,42715,23097,424749,108725,0,223356,252095,226045,1430701,122670,29751,111496,3312,12177,3471,237595,60279,73450,5663,11768,19064,149664
262.5,11972,2607,291826,252911,62118,229070,1781,23159,187326,108869,6978,177012,320701,6134,61521,1009,137772,32970,23151,384457,113082,0,219779,197051,218665,1400948,122403,35078,103290,3347,8772,2805,261833,60462,67085,5516,12002,19529,148224
263.5,10845,3211,273102,213675,67154,171894,2081,21112,183080,95438,8533,141539,347980,7797,65045,917,127014,25202,23436,342254,118008,0,216578,151099,211934,1357821,122290,41382,95874,3420,6212,2283,286026,60957,60982,5404,12326,20133,146528
264.5,9853,3971,255112,178750,72503,125816,2460,19406,177437,83101,10596,112745,372344,9934,68702,844,116546,19077,23951,299646,123543,0,213715,113699,205829,1302220,122317,48794,89189,3533,4325,1871,309556,61759,55183,5322,12744,20883,144572
265.5,8979,4924,237898,148319,78166,89819,2942,17993,170510,71867,13325,89557,392538,12676,72488,789,106425,14302,24696,258009,129732,0,211154,83990,200326,1235498,122470,57440,83179,3690,2960,1545,331733,62866,49716,5270,13260,21792,142360
266.5,8208,6116,221482,122283,84138,62537,3554,16834,162449,61725,16923,71010,407380,16180,76394,748,96706,10619,25678,218512,136615,0,208860,60936,195400,1159391,122735,67441,77787,3893,1991,1284,351819,64274,44603,5246,13883,22872,139895
267.5,7525,7603,205874,100352,90415,42467,4333,15895,153433,52648,21646,56257,415868,20638,80411,719,87439,7808,26906,182057,144236,0,206798,43441,191028,1075930,123097,78896,72962,4148,1317,1075,369060,65982,39858,5248,14621,24138,137186
268.5,6920,9448,191072,82119,96991,28127,5327,15151,143664,44595,27801,44574,417280,26278,84529,702,78669,5687,28388,149261,152631,0,204934,30449,187187,987332,123541,91876,68656,4463,857,906,382726,67987,35485,5277,15485,25607,134243
269.5,6382,11727,177064,67125,103858,18172,6594,14578,133359,37510,35746,35353,411269,33368,88735,696,70431,4103,30138,120461,161835,0,203234,20995,183852,895876,124054,106406,64824,4845,549,769,392157,70284,31483,5332,16485,27297,131080
270.5,5903,14521,163833,54905,111007,11454,8210,14163,122734,31332,45871,28094,397907,42208,93013,700,62752,2932,32167,95741,171872,0,201665,14251,181002,803789,124621,122457,61424,5304,346,657,396807,72866,27843,5412,17635,29227,127714
271.5,5476,17925,151355,45015,118429,7044,10269,13891,112002,25988,58569,22387,377707,53131,97349,714,55649,2075,34487,74975,182758,0,200193,9529,178615,713137,125228,139931,58420,5855,214,565,396289,75724,24553,5517,18950,31421,124165
272.5,5093,22038,139606,37056,126114,4228,12889,13754,101361,21406,74182,17903,351589,66486,101720,740,49128,1455,37105,57885,194495,0,198788,6281,176669,625737,125859,158649,55776,6511,131,488,390412,78841,21595,5648,20447,33901,120452
273.5,4749,26963,128558,30677,134050,2477,16213,13746,90988,17509,92919,14380,320804,82621,106107,777,43187,1011,40027,44089,207065,0,197417,4084,175144,543091,126501,178345,53463,7293,79,424,379207,82196,18951,5806,22143,36690,116598
274.5,4440,32805,118183,25579,142225,1417,20411,13864,81034,14222,114759,11608,286821,101856,110484,828,37812,696,43250,33154,220429,0,196049,2622,174019,466351,127140,198665,51451,8221,47,371,362937,85761,16599,5990,24058,39812,112628
275.5,4160,39661,108451,21513,150626,792,25688,14108,71620,11473,139339,9426,251204,124445,114824,894,32985,474,46764,24634,234521,0,194656,1663,173273,396311,127763,219170,49718,9322,27,325,342097,89500,14517,6202,26213,43291,108565
276.5,3908,47616,99336,18277,159238,433,32277,14481,62837,9191,165854,7702,215471,150529,119097,978,28679,321,50549,18102,249244,0,193208,1043,172888,333416,128355,239348,48240,10627,16,287,317386,93366,12680,6442,28627,47147,104435
277.5,3678,56736,90809,15704,168048,231,40440,14987,54749,7313,192994,6338,180980,180089,123270,1083,24862,215,54570,13168,264467,0,191679,648,172842,277801,128906,258632,46998,12172,9,254,289670,97302,11067,6712,31324,51397,100262
278.5,3469,67058,82845,13663,177037,121,50460,15634,47387,5780,218963,5255,148840,212888,127308,1215,21500,142,58778,9492,280018,0,190043,398,173115,229335,129403,276426,45974,14001,5,225,259927,101242,9654,7013,34325,56057,96070
279.5,3277,78581,75418,12050,186187,62,62629,16431,40763,4537,241600,4392,119853,248423,131176,1378,18556,94,63105,6788,295687,0,188277,243,173686,187675,129835,292138,45155,16163,3,201,229184,105108,8422,7345,37649,61132,91884
280.5,3102,91261,68505,10782,195476,31,77229,17390,34864,3538,258626,3701,94502,285893,134835,1580,15991,61,67469,4821,311220,0,186361,147,174533,152328,130194,305212,44527,18715,2,179,198452,108810,7349,7711,41317,66621,87726
281.5,2940,105002,62081,9797,204880,15,94504,18525,29661,2740,267977,3147,72971,324179,138246,1831,13767,39,71768,3405,326325,0,184274,88,175633,122701,130470,315164,44077,21725,0,160,168661,112253,6418,8112,45343,72512,83617
282.5,2792,119653,56126,9046,214370,7,114628,19854,25115,2109,268186,2700,55191,361863,141370,2141,11848,25,75883,2394,340673,0,182003,53,176961,98150,130656,321613,43796,25265,0,143,140610,115333,5611,8548,49740,78783,79576
283.5,2654,135011,50617,8491,223913,3,137668,21395,21175,1613,258709,2338,40898,397286,144169,2525,10199,16,79684,1678,353907,0,179533,31,178491,78018,130747,324305,43675,29423,0,128,114925,117942,4913,9021,54515,85393,75620
284.5,2525,150819,45533,8107,233471,2,163536,23170,17787,1225,240112,2044,29702,428643,146607,3001,8786,10,83033,1174,365650,0,176854,19,180197,61671,130738,323133,43706,34291,0,115,92036,119972,4310,9534,59666,92290,71766
285.5,2406,166775,40855,7875,243000,0,191952,25202,14895,925,214042,1805,21151,454117,148650,3591,7581,6,85791,821,375521,0,173961,11,182047,48516,130626,318141,43881,39974,0,103,72178,121320,3790,10085,65185,99401,68026
286.5,2294,182543,36562,7784,252452,0,222412,27518,12440,694,182975,1609,14774,472041,150267,4325,6554,4,87825,575,383145,0,170849,6,184012,38015,130410,309523,44195,46584,0,93,55401,121893,3342,10678,71054,106638,64413
287.5,2189,197768,32634,7828,261768,0,254163,30144,10370,517,149791,1448,10128,481067,151433,5236,5682,2,89018,403,388179,0,167520,4,186058,29692,130091,297605,44642,54242,0,83,41596,121611,2956,11313,77243,113891,60936
288.5,2091,212090,29051,8008,270886,0,286210,33110,8632,383,117284,1316,6819,480327,152127,6366,4943,1,89275,284,390323,0,163976,2,188149,23138,129669,282827,45215,63073,0,74,30533,120415,2623,11990,83707,121037,57601
289.5,1998,225163,25794,8332,279734,0,317344,36445,7180,282,87739,1208,4511,469548,152334,7769,4317,0,88536,201,389345,0,160224,1,190249,18005,129148,265710,45909,73206,0,66,21900,118271,2337,12711,90393,127938,54416
290.5,1910,236671,22842,8813,288235,0,346202,40179,5972,207,62653,1119,2935,449119,152048,9505,3789,0,86777,143,385093,0,156275,0,192318,14004,128533,246824,46719,84766,0,59,15340,115172,2090,13475,97227,134441,51382
291.5,1827,246346,20178,9471,296303,0,371355,44341,4969,150,42675,1046,1879,420070,151266,11652,3343,0,84018,103,377514,0,152142,0,194317,10897,127829,226757,47638,97872,0,53,10489,111144,1878,14284,104127,140391,48503
292.5,1748,253977,17780,10333,303849,0,391421,48959,4139,109,27710,987,1185,383993,149997,14296,2967,0,80322,75,366657,0,147839,0,196205,8490,127044,206080,48661,112630,0,47,6997,106242,1695,15136,110992,145629,45779
293.5,1673,259421,15630,11437,310775,0,405189,54057,3453,78,17145,940,737,342884,148254,17542,2651,0,75791,55,352685,0,143386,0,197940,6631,126184,185327,49781,129124,0,41,4552,100552,1538,16031,117714,150000,43209
294.5,1601,262610,13710,12831,316984,0,411740,59655,2888,56,10106,902,452,298948,146058,21510,2386,0,70565,41,335864,0,138801,0,199482,5196,125261,164967,50990,147409,0,37,2887,94189,1403,16969,124172,153364,40791
295.5,1533,263545,12000,14575,322373,0,410546,65769,2422,40,5675,874,274,254386,143437,26333,2164,0,64808,30,316559,0,134108,0,200789,4089,124282,145395,52279,167499,0,32,1783,87291,1287,17947,130238,155597,38522
296.5,1468,262299,10483,16744,326842,0,401538,72405,2039,28,3036,852,164,211194,140425,32162,1980,0,58701,23,295217,0,129328,0,201822,3234,123258,126924,53639,189360,0,28,1073,80009,1187,18966,135783,156601,36398
297.5,1406,259006,9142,19433,330293,0,385125,79562,1722,20,1548,838,97,171013,137061,39156,1827,0,52430,18,272343,0,124484,0,202546,2574,122201,109782,55060,212899,0,25,628,72507,1101,20022,140676,156310,34416
298.5,1347,253848,7961,22755,332634,0,362158,87229,1462,14,752,829,57,135029,133387,47484,1701,0,46171,14,248478,0,119602,0,202925,2064,121120,94115,56529,237957,0,21,358,64948,1028,21114,144796,154692,32569
299.5,1290,247049,6923,26847,333782,0,333857,95383,1247,10,349,826,33,103941,129448,57313,1600,0,40089,11,224173,0,114705,0,202929,1668,120027,80001,58033,264297,0,19,199,57489,965,22239,148030,151757,30853
300.5,1236,238857,6014,31871,333665,0,301693,103988,1070,7,154,828,19,77992,125293,68801,1521,0,34318,9,199960,0,109816,0,202534,1360,118934,67452,59559,291605,0,16,107,50274,912,23393,150283,147551,29261
301.5,1184,229533,5221,38015,332226,0,267250,112994,924,5,65,835,11,57039,120969,82088,1460,0,28967,8,176329,0,104958,0,201717,1119,117852,56431,61090,319485,0,14,56,43426,868,24575,151478,142158,27788
302.5,1134,219342,4531,45493,329427,0,232089,122338,802,3,26,846,6,40659,116524,97274,1418,0,24112,7,153708,0,100153,0,200466,931,116791,46863,62610,347464,0,12,29,37044,831,25779,151564,135699,26429
303.5,1087,208537,3931,54539,325248,0,197627,131941,702,2,10,862,4,28249,112003,114411,1392,0,19796,6,132451,0,95420,0,198769,784,115762,38645,64100,374998,0,10,14,31204,801,27003,150519,128322,25176
304.5,1042,197356,3411,65404,319694,0,165040,141714,618,1,4,881,2,19132,107452,133480,1382,0,16033,5,112825,0,90779,0,196626,668,114776,31656,65543,401485,0,9,7,25952,777,28241,148346,120201,24025
305.5,999,186015,2962,78337,312792,0,135212,151553,549,0,1,905,1,12632,102911,154374,1388,0,12814,5,95010,0,86246,0,194041,576,113843,25769,66918,426285,0,7,3,21308,758,29491,145082,111522,22969
306.5,959,174704,2575,93572,304592,0,108713,161345,491,0,0,932,0,8134,98416,176884,1410,0,10108,4,79102,0,81835,0,191023,504,112973,20852,68206,448738,0,6,1,17272,745,30747,140789,102479,22003
307.5,920,163581,2241,111299,295172,0,85818,170968,443,0,0,963,0,5108,94003,200688,1449,0,7874,4,65120,0,77560,0,187591,447,112173,16779,69388,468197,0,5,0,13820,736,32006,135555,93265,21122
308.5,883,152779,1954,131630,284629,0,66547,180297,403,0,0,998,0,3130,89698,225340,1506,0,6059,4,53018,0,73432,0,183767,402,111454,13431,70442,484053,0,4,0,10916,732,33262,129494,84063,20320
309.5,848,142401,1707,154565,273082,0,50720,189202,370,0,0,1036,0,1873,85528,250277,1585,0,4608,4,42698,0,69459,0,179580,367,110823,10698,71351,495767,0,4,0,8512,733,34511,122734,75040,19593
310.5,816,132523,1496,179945,260670,0,38020,197556,342,0,0,1078,0,1094,81513,274828,1686,0,3465,4,34022,0,65647,0,175063,341,110289,8482,72097,502898,0,3,0,6552,738,35750,115417,66343,18937
311.5,785,123200,1314,207414,247544,0,28049,205239,320,0,0,1123,0,625,77669,298235,1814,0,2577,4,26830,0,62003,0,170253,321,109858,6697,72663,505132,0,3,0,4979,747,36973,107693,58094,18347
312.5,755,114466,1159,236389,233865,0,20382,212136,301,0,0,1171,0,349,74010,319690,1973,0,1897,4,20946,0,58529,0,165190,307,109537,5266,73034,502297,0,2,0,3737,761,38177,99711,50387,17820
313.5,728,106335,1026,266038,219803,0,14599,218148,286,0,0,1223,0,191,70543,338372,2169,0,1383,4,16194,0,55227,0,159918,299,109332,4125,73200,494383,0,2,0,2769,780,39359,91617,43290,17350
314.5,702,98810,912,295293,205526,0,10318,223189,275,0,0,1278,0,102,67274,353501,2409,0,999,5,12404,0,52096,0,154480,296,109251,3220,73149,481545,0,1,0,2026,803,40514,83548,36845,16937
315.5,678,91882,815,322883,191198,0,7201,227189,266,0,0,1335,0,53,64207,364386,2703,0,716,5,9416,0,49136,0,148919,297,109298,2506,72875,464097,0,1,0,1465,830,41640,75628,31069,16575
316.5,656,85532,732,347405,176979,0,4969,230101,260,0,0,1396,0,27,61342,370477,3062,0,508,6,7088,0,46344,0,143281,303,109480,1945,72375,442500,0,0,0,1046,864,42733,67964,25959,16263
317.5,636,79736,661,367429,163012,0,3392,231896,256,0,0,1460,0,14,58678,371411,3499,0,359,7,5293,0,43717,0,137606,315,109800,1505,71647,417340,0,0,0,739,902,43792,60648,21493,15997
318.5,617,74465,600,381622,149430,0,2295,232564,255,0,0,1527,0,7,56212,367041,4034,0,251,8,3923,0,41250,0,131936,332,110264,1161,70696,389303,0,0,0,515,946,44814,53748,17636,15776
319.5,599,69688,549,388886,136347,0,1539,232119,256,0,0,1596,0,3,53938,357459,4686,0,175,10,2887,0,38938,0,126308,355,110877,894,69526,359136,0,0,0,355,997,45798,47319,14345,15596
320.5,583,65372,506,388490,123855,0,1026,230591,259,0,0,1669,0,2,51851,342991,5484,0,121,12,2111,0,36776,0,120757,386,111643,687,68147,327614,0,0,0,242,1054,46742,41392,11567,15457
321.5,569,61485,469,380173,112032,0,679,228031,264,0,0,1745,0,0,49946,324178,6460,0,84,15,1535,0,34758,0,115313,426,112567,527,66572,295505,0,0,0,164,1119,47646,35987,9247,15357
322.5,556,57994,438,364194,100933,0,448,224503,272,0,0,1824,0,0,48215,301747,7656,0,58,18,1110,0,32878,0,110005,476,113651,404,64816,263534,0,0,0,109,1191,48508,31104,7331,15293
323.5,544,54867,413,341332,90593,0,294,220084,282,0,0,1907,0,0,46651,276552,9121,0,39,23,799,0,31128,0,104855,540,114900,309,62895,232358,0,0,0,72,1273,49329,26735,5764,15264
324.5,534,52076,392,312815,81032,0,193,214862,295,0,0,1993,0,0,45248,249525,10915,0,27,30,573,0,29504,0,99884,620,116317,236,60828,202539,0,0,0,47,1363,50109,22859,4496,15268
325.5,525,49592,375,280208,72253,0,127,208933,310,0,0,2085,0,0,43998,221610,13111,0,18,38,410,0,27997,0,95108,721,117905,180,58637,174536,0,0,0,31,1464,50848,19450,3479,15305
326.5,518,47390,363,245244,64245,0,83,202398,329,0,0,2180,0,0,42894,193709,15797,0,13,50,292,0,26602,0,90539,848,119668,137,56343,148689,0,0,0,20,1576,51547,16473,2671,15373
327.5,512,45445,353,209665,56985,0,55,195357,352,0,0,2282,0,0,41930,166626,19075,0,9,65,208,0,25313,0,86186,1008,121607,104,53967,125226,0,0,0,13,1700,52207,13894,2035,15471
328.5,508,43737,348,175058,50441,0,36,187912,378,0,0,2390,0,0,41099,141036,23066,0,6,86,148,0,24123,0,82055,1209,123725,79,51533,104265,0,0,0,8,1838,52830,11673,1539,15598
329.5,505,42243,345,142730,44575,0,24,180163,409,0,0,2505,0,0,40395,117457,27908,0,4,114,105,0,23025,0,78150,1464,126024,60,49062,85828,0,0,0,5,1989,53416,9774,1155,15753
