particle_size,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_600_1_00,24_600_1_01,24_600_1_02,24_600_2_00,24_600_2_01,24_600_2_02,29_800_1_00,29_800_1_01,29_800_1_02,29_800_2_00,29_800_2_01,29_800_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,11_500_1_00,11_500_1_01,11_500_1_02,11_500_2_00,11_500_2_01,11_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_600_1_00,19_600_1_01,19_600_1_02,19_600_2_00,19_600_2_01,19_600_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02,1_500_1_00,1_500_1_01,1_500_1_02,1_500_2_00,1_500_2_01,1_500_2_02,7_500_1_00,7_500_1_01,7_500_1_02,7_500_2_00,7_500_2_01,7_500_2_02,16_500_1_00,16_500_1_01,16_500_1_02,22_800_1_00,22_800_1_01,22_800_1_02,22_800_2_00,22_800_2_01,22_800_2_02,27_800_1_00,27_800_1_01,27_800_1_02,27_800_2_00,27_800_2_01,27_800_2_02,33_500_1_00,33_500_1_01,33_500_1_02,33_500_2_00,33_500_2_01,33_500_2_02
604.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,0,185,0,0,0,0,20310,0,0,0,0,14,34249,14075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140,0,0,0,0,0,0,0,0,0,23360,0,0,0,0,1611,14806,213,0,0,31898
605.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,120,0,0,0,0,21335,0,0,0,0,12,34464,17888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314,0,0,0,0,0,0,0,0,0,22099,0,0,0,0,1524,16255,287,0,0,30973
606.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,77,0,0,0,0,22314,0,0,0,0,10,34645,22224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4496,0,0,0,0,0,0,0,0,0,20862,0,0,0,0,1440,17754,384,0,0,29932
607.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,48,0,0,0,0,23236,0,0,0,0,8,34792,26994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4685,0,0,0,0,0,0,0,0,0,19653,0,0,0,0,1359,19290,509,0,0,28791
608.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,30,0,0,0,0,24089,0,0,0,0,7,34904,32058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4881,0,0,0,0,0,0,0,0,0,18474,0,0,0,0,1281,20851,670,0,0,27562
609.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,18,0,0,0,0,24865,0,0,0,0,6,34983,37226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5084,0,0,0,0,0,0,0,0,0,17330,0,0,0,0,1206,22421,874,0,0,26263
610.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,11,0,0,0,0,25553,0,0,0,0,5,35028,42271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,16221,0,0,0,0,1134,23984,1131,0,0,24907
611.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,7,0,0,0,0,26148,0,0,0,0,4,35039,46941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5506,0,0,0,0,0,0,0,0,0,15150,0,0,0,0,1065,25524,1451,0,0,23512
612.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4,0,0,0,0,26640,0,0,0,0,4,35018,50980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5725,0,0,0,0,0,0,0,0,0,14119,0,0,0,0,1000,27021,1846,0,0,22091
613.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,2,0,0,0,0,27024,0,0,0,0,3,34965,54152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5948,0,0,0,0,0,0,0,0,0,13129,0,0,0,0,937,28459,2330,0,0,20659
614.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,27297,0,0,0,0,2,34881,56264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6174,0,0,0,0,0,0,0,0,0,12183,0,0,0,0,878,29818,2916,0,0,19231
615.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27454,0,0,0,0,2,34765,57185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6402,0,0,0,0,0,0,0,0,0,11279,0,0,0,0,821,31081,3618,0,0,17819
616.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,27494,0,0,0,0,2,34620,56858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6631,0,0,0,0,0,0,0,0,0,10419,0,0,0,0,767,32230,4452,0,0,16434
617.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,27418,0,0,0,0,1,34444,55309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6860,0,0,0,0,0,0,0,0,0,9604,0,0,0,0,716,33250,5431,0,0,15087
618.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,27226,0,0,0,0,1,34240,52641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7088,0,0,0,0,0,0,0,0,0,8832,0,0,0,0,667,34124,6570,0,0,13787
619.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,26921,0,0,0,0,0,34007,49024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7312,0,0,0,0,0,0,0,0,0,8104,0,0,0,0,621,34842,7880,0,0,12542
620.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,26507,0,0,0,0,0,33747,44676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7532,0,0,0,0,0,0,0,0,0,7420,0,0,0,0,578,35391,9370,0,0,11357
621.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25990,0,0,0,0,0,33461,39843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,537,35765,11046,0,0,10237
622.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25377,0,0,0,0,0,33149,34776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7952,0,0,0,0,0,0,0,0,0,6177,0,0,0,0,498,35957,12910,0,0,9186
623.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,24675,0,0,0,0,0,32812,29708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8149,0,0,0,0,0,0,0,0,0,5616,0,0,0,0,462,35965,14958,0,0,8205
624.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,23893,0,0,0,0,0,32451,24841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8334,0,0,0,0,0,0,0,0,0,5095,0,0,0,0,428,35789,17182,0,0,7296
625.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23040,0,0,0,0,0,32067,20333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8507,0,0,0,0,0,0,0,0,0,4612,0,0,0,0,396,35432,19566,0,0,6459
626.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,22126,0,0,0,0,0,31661,16293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8664,0,0,0,0,0,0,0,0,0,4164,0,0,0,0,366,34900,22087,0,0,5692
627.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,21161,0,0,0,0,0,31234,12782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8805,0,0,1,0,0,0,0,0,0,3751,0,0,0,0,338,34200,24716,0,0,4993
628.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20155,0,0,0,0,0,30786,9818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8929,0,0,1,0,0,0,0,0,0,3372,0,0,0,0,311,33344,27417,0,0,4361
629.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,19119,0,0,0,0,0,30319,7384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9032,0,0,2,0,0,0,0,0,0,3023,0,0,0,0,287,32345,30149,0,0,3792
630.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,18062,0,0,0,0,0,29834,5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9114,0,0,2,0,0,0,0,0,0,2704,0,0,0,0,264,31216,32864,0,0,3283
631.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16994,0,0,0,0,0,29332,3922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9174,0,0,3,0,0,0,0,0,0,2414,0,0,0,0,243,29974,35510,0,0,2829
632.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,15925,0,0,0,0,0,28813,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9210,0,0,3,0,0,0,0,0,0,2149,0,0,0,0,223,28637,38034,0,0,2427
633.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,14863,0,0,0,0,0,28278,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9221,0,0,4,0,0,0,0,0,0,1909,0,0,0,0,204,27221,40380,0,0,2074
634.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,13816,0,0,0,0,0,27729,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9207,0,0,5,0,0,0,0,0,0,1691,0,0,0,0,187,25745,42496,0,0,1764
635.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,12791,0,0,0,0,0,27167,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9167,0,0,6,0,0,0,0,0,0,1495,0,0,0,0,171,24227,44331,0,0,1493
636.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,11796,0,0,0,0,0,26593,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100,0,0,8,0,0,0,0,0,0,1318,0,0,0,0,157,22684,45839,0,0,1259
637.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,10834,0,0,0,0,0,26007,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9007,0,0,10,0,0,0,0,0,0,1160,0,0,0,0,143,21133,46983,0,0,1057
638.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,0,0,9912,0,0,0,0,0,25411,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,12,0,0,0,0,0,0,1018,0,0,0,0,130,19590,47734,0,0,883
639.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,0,0,0,9032,0,0,0,0,0,24806,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8743,0,0,15,0,0,0,0,0,0,891,0,0,0,0,119,18069,48070,0,0,735
640.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,0,0,0,8198,0,0,0,0,0,24193,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8574,0,0,18,0,0,0,0,0,0,778,0,0,0,0,108,16583,47984,0,0,609
641.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878,0,0,0,7412,0,0,0,0,0,23572,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8380,0,0,22,0,0,0,0,0,0,678,0,0,0,0,98,15144,47479,0,0,503
642.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,0,0,0,6675,0,0,0,0,0,22946,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8164,0,0,27,0,0,0,0,0,0,589,0,0,0,0,89,13762,46566,0,0,413
643.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257,0,0,0,5988,0,0,0,0,0,22314,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7927,0,0,33,0,0,0,0,0,0,510,0,0,0,0,81,12444,45270,0,0,338
644.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,0,0,0,5350,0,0,0,0,0,21678,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7671,0,0,40,0,0,0,0,0,0,441,0,0,0,0,74,11196,43625,0,0,275
645.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5373,0,0,0,4763,0,0,0,0,0,21040,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7397,0,0,49,0,0,0,0,0,0,381,0,0,0,0,67,10025,41670,0,0,223
646.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6772,0,0,0,4223,0,0,0,0,0,20400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7108,0,0,59,0,0,0,0,0,0,328,0,0,0,0,60,8931,39455,0,0,180
647.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8429,0,0,0,3730,0,0,0,0,0,19759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6806,0,0,71,0,0,0,0,0,0,281,0,0,0,0,54,7918,37030,0,0,145
648.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10361,0,0,0,3282,0,0,0,0,0,19118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6494,0,0,85,0,0,0,0,0,0,241,0,0,0,0,49,6986,34451,0,0,116
649.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12577,0,0,0,2877,0,0,0,0,0,18478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6173,0,0,102,0,0,0,0,0,0,206,0,0,0,0,44,6134,31771,0,0,93
650.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15076,0,0,0,2512,0,0,0,0,0,17841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5846,0,0,123,0,0,0,0,0,0,175,0,0,0,0,40,5359,29043,0,0,74
651.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17846,0,0,0,2185,0,0,0,0,0,17206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516,0,0,146,0,0,0,0,0,0,149,0,0,0,0,36,4660,26318,0,0,58
652.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20862,0,0,0,1894,0,0,0,0,0,16576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185,0,0,174,0,0,0,0,0,0,126,0,0,0,0,32,4032,23641,0,0,46
653.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24082,0,0,0,1635,0,0,0,0,0,15951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4855,0,0,207,0,0,0,0,0,0,107,0,0,0,0,29,3472,21051,0,0,36
654.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27453,0,0,0,1406,0,0,0,0,0,15332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529,0,0,245,0,0,0,0,0,0,90,0,0,0,0,26,2975,18582,0,0,28
655.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30906,0,0,0,1205,0,0,0,0,0,14721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4208,0,0,289,0,0,0,0,0,0,76,0,0,0,0,23,2537,16259,0,0,22
656.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34360,0,0,0,1029,0,0,0,0,0,14116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3895,0,0,341,0,0,0,0,0,0,64,0,0,0,0,21,2154,14104,0,0,17
657.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37723,0,0,0,875,0,0,0,0,0,13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590,0,0,400,0,0,0,0,0,0,53,0,0,0,0,19,1819,12128,0,0,13
658.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40901,0,0,0,741,0,0,0,0,0,12935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3296,0,0,469,0,0,0,0,0,0,44,0,0,0,0,17,1529,10339,0,0,10
659.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43796,0,0,0,626,0,0,0,0,0,12359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014,0,0,548,0,0,0,0,0,0,37,0,0,0,0,15,1280,8738,0,0,8
660.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46312,0,0,0,526,0,0,0,0,0,11793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745,0,0,638,0,0,0,0,0,0,31,0,0,0,0,13,1066,7320,0,0,6
661.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48366,0,0,0,441,0,0,0,0,0,11240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490,0,0,741,0,0,0,0,0,0,25,0,0,0,0,12,883,6080,0,0,4
662.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49886,0,0,0,368,0,0,0,0,0,10699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,0,0,858,0,0,0,0,0,0,21,0,0,0,0,11,729,5007,0,0,3
663.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50816,0,0,0,306,0,0,0,0,0,10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,991,0,0,0,0,0,0,17,0,0,0,0,9,598,4087,0,0,3
664.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51123,0,0,0,254,0,0,0,0,0,9655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,0,1142,0,0,0,0,0,0,14,0,0,0,0,8,489,3308,0,0,2
665.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50798,0,0,0,210,0,0,0,0,0,9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,1312,0,0,0,0,0,0,12,0,0,0,0,7,398,2655,0,0,1
666.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49853,0,0,0,173,0,0,0,0,0,8666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,0,1502,0,0,0,0,0,0,10,0,0,0,0,7,322,2112,0,0,1
